Voltage,ADC Buffer Value,Time
0.123046875,42.0,0.015368938446044922
1.271484375,434.0,0.029783964157104492
0.123046875,42.0,0.047341108322143555
1.271484375,434.0,0.06289911270141602
0.123046875,42.0,0.07891631126403809
1.265625,432.0,0.0939338207244873
0.123046875,42.0,0.11499500274658203
1.2685546875,433.0,0.12993264198303223
0.123046875,42.0,0.14798903465270996
1.271484375,434.0,0.163330078125
0.123046875,42.0,0.17836570739746094
1.265625,432.0,0.19414448738098145
0.123046875,42.0,0.21483635902404785
1.2685546875,433.0,0.22979116439819336
0.123046875,42.0,0.24820542335510254
1.271484375,434.0,0.2627995014190674
0.123046875,42.0,0.27847838401794434
1.265625,432.0,0.29361915588378906
0.123046875,42.0,0.3148658275604248
1.2685546875,433.0,0.32970643043518066
0.123046875,42.0,0.3479328155517578
1.271484375,434.0,0.3630034923553467
0.123046875,42.0,0.3840906620025635
1.2685546875,433.0,0.3991103172302246
0.123046875,42.0,0.41815781593322754
1.271484375,434.0,0.4330742359161377
0.123046875,42.0,0.45357799530029297
1.271484375,434.0,0.4685025215148926
0.123046875,42.0,0.487560510635376
1.2685546875,433.0,0.5031006336212158
0.123046875,42.0,0.5228354930877686
1.2685546875,433.0,0.5376148223876953
0.123046875,42.0,0.5567512512207031
1.265625,432.0,0.5719249248504639
0.123046875,42.0,0.592923641204834
1.265625,432.0,0.6079251766204834
0.123046875,42.0,0.6271741390228271
1.265625,432.0,0.6415338516235352
0.123046875,42.0,0.6572213172912598
1.259765625,430.0,0.6732683181762695
0.123046875,42.0,0.6928262710571289
1.2685546875,433.0,0.7068507671356201
0.123046875,42.0,0.7258486747741699
1.265625,432.0,0.7418553829193115
0.123046875,42.0,0.7573683261871338
1.259765625,430.0,0.772369384765625
0.123046875,42.0,0.7923681735992432
1.265625,432.0,0.8063702583312988
0.123046875,42.0,0.8263678550720215
1.265625,432.0,0.8413834571838379
0.123046875,42.0,0.8569025993347168
1.259765625,430.0,0.8719439506530762
0.123046875,42.0,0.891822099685669
1.2685546875,433.0,0.9065594673156738
0.123046875,42.0,0.925969123840332
1.265625,432.0,0.9410450458526611
0.123046875,42.0,0.9576101303100586
1.265625,432.0,0.9721157550811768
0.123046875,42.0,0.9909822940826416
1.265625,432.0,1.0059759616851807
0.123046875,42.0,1.0251271724700928
1.265625,432.0,1.0397248268127441
0.123046875,42.0,1.0576305389404297
1.265625,432.0,1.071805477142334
0.123046875,42.0,1.0911211967468262
1.265625,432.0,1.1061151027679443
0.123046875,42.0,1.124143362045288
1.265625,432.0,1.1402010917663574
0.123046875,42.0,1.1574466228485107
1.2626953125,431.0,1.172489881515503
0.123046875,42.0,1.190490961074829
1.265625,432.0,1.2054924964904785
0.123046875,42.0,1.2244880199432373
1.265625,432.0,1.2395012378692627
0.123046875,42.0,1.2570221424102783
1.259765625,430.0,1.2720212936401367
0.123046875,42.0,1.2900214195251465
1.265625,432.0,1.3052332401275635
0.123046875,42.0,1.3235738277435303
1.265625,432.0,1.3382775783538818
0.123046875,42.0,1.3568501472473145
1.265625,432.0,1.3725597858428955
0.123046875,42.0,1.3888704776763916
1.265625,432.0,1.4040424823760986
0.123046875,42.0,1.4236524105072021
1.265625,432.0,1.4388859272003174
0.123046875,42.0,1.4568321704864502
1.2626953125,431.0,1.4726951122283936
0.123046875,42.0,1.4894323348999023
1.265625,432.0,1.504469871520996
0.123046875,42.0,1.5228643417358398
1.265625,432.0,1.5384042263031006
0.123046875,42.0,1.5573954582214355
1.265625,432.0,1.5724122524261475
0.123046875,42.0,1.5884928703308105
1.265625,432.0,1.603743076324463
0.123046875,42.0,1.622892141342163
1.265625,432.0,1.637876033782959
0.123046875,42.0,1.6564078330993652
1.2626953125,431.0,1.6718940734863281
0.123046875,42.0,1.6874544620513916
1.265625,432.0,1.7025184631347656
0.123046875,42.0,1.7224905490875244
1.265625,432.0,1.7369649410247803
0.123046875,42.0,1.7564880847930908
1.2626953125,431.0,1.7714879512786865
0.123046875,42.0,1.7874865531921387
1.265625,432.0,1.8024876117706299
0.123046875,42.0,1.821486234664917
1.265625,432.0,1.8364863395690918
0.123046875,42.0,1.857011079788208
1.2626953125,431.0,1.8722624778747559
0.123046875,42.0,1.8913905620574951
1.265625,432.0,1.9059691429138184
0.123046875,42.0,1.927276372909546
1.259765625,430.0,1.9412686824798584
0.123046875,42.0,1.961064100265503
1.265625,432.0,1.9756815433502197
0.123046875,42.0,1.9970324039459229
1.2685546875,433.0,2.011784553527832
0.123046875,42.0,2.030872106552124
1.265625,432.0,2.045647382736206
0.123046875,42.0,2.0672719478607178
1.265625,432.0,2.081373691558838
0.123046875,42.0,2.100857734680176
1.265625,432.0,2.1153454780578613
0.123046875,42.0,2.1365299224853516
1.2685546875,433.0,2.150578737258911
0.123046875,42.0,2.1664857864379883
1.2685546875,433.0,2.181917190551758
0.123046875,42.0,2.2000467777252197
1.2685546875,433.0,2.2151782512664795
0.123046875,42.0,2.2360610961914062
1.271484375,434.0,2.250498056411743
0.123046875,42.0,2.2666943073272705
1.271484375,434.0,2.2818002700805664
0.123046875,42.0,2.299579620361328
1.265625,432.0,2.3148810863494873
0.123046875,42.0,2.335517168045044
1.265625,432.0,2.3497490882873535
0.123046875,42.0,2.3664710521698
1.2685546875,433.0,2.3810157775878906
0.123046875,42.0,2.3991825580596924
1.265625,432.0,2.4145121574401855
0.123046875,42.0,2.4351248741149902
1.2685546875,433.0,2.4493796825408936
0.123046875,42.0,2.466578483581543
1.271484375,434.0,2.4818568229675293
0.123046875,42.0,2.4989659786224365
1.2685546875,433.0,2.513951063156128
0.123046875,42.0,2.5343682765960693
1.259765625,430.0,2.54860782623291
0.1171875,40.0,2.5662732124328613
1.2216796875,417.0,2.581575870513916
0.1142578125,39.0,2.598100185394287
1.1982421875,409.0,2.61379337310791
0.1142578125,39.0,2.633868932723999
1.171875,400.0,2.6500840187072754
0.10546875,36.0,2.6664516925811768
1.0927734375,373.0,2.681429147720337
0.099609375,34.0,2.697430372238159
1.01953125,348.0,2.7124521732330322
0.0849609375,29.0,2.7344274520874023
0.896484375,306.0,2.749154567718506
0.0791015625,27.0,2.766178607940674
0.826171875,282.0,2.7811214923858643
0.0703125,24.0,2.7971179485321045
0.720703125,246.0,2.812119722366333
0.0615234375,21.0,2.834212303161621
0.638671875,218.0,2.8492021560668945
0.052734375,18.0,2.8665764331817627
0.5625,192.0,2.881199836730957
0.0439453125,15.0,2.9050397872924805
0.45703125,156.0,2.9200243949890137
0.0380859375,13.0,2.9360194206237793
0.4013671875,137.0,2.9510738849639893
0.029296875,10.0,2.974642276763916
0.3076171875,105.0,2.9896435737609863
0.0205078125,7.0,3.0056419372558594
0.234375,80.0,3.0206449031829834
0.01171875,4.0,3.0446524620056152
0.123046875,42.0,3.0591723918914795
0.0,0.0,3.0751707553863525
0.087890625,30.0,3.0901737213134766
0.0,0.0,3.1051719188690186
0.0,0.0,3.12046217918396
0.0,0.0,3.1359636783599854
0.0,0.0,3.1505613327026367
0.0,0.0,3.1656694412231445
0.0,0.0,3.1806447505950928
0.0,0.0,3.196014881134033
0.0,0.0,3.210090398788452
0.0,0.0,3.225407838821411
0.0,0.0,3.2405171394348145
0.0,0.0,3.2555320262908936
0.029296875,10.0,3.2704250812530518
0.0,0.0,3.2942919731140137
0.087890625,30.0,3.3093159198760986
0.01171875,4.0,3.3266332149505615
0.1435546875,49.0,3.3413102626800537
0.0263671875,9.0,3.363525390625
0.2783203125,95.0,3.377814292907715
0.03515625,12.0,3.396233558654785
0.3837890625,131.0,3.4103591442108154
0.046875,16.0,3.432687520980835
0.50390625,172.0,3.4471144676208496
0.05859375,20.0,3.4637207984924316
0.6240234375,213.0,3.4788997173309326
0.0673828125,23.0,3.496108293533325
0.697265625,238.0,3.5108931064605713
0.076171875,26.0,3.532038450241089
0.80859375,276.0,3.546065330505371
0.0849609375,29.0,3.5643179416656494
0.8701171875,297.0,3.579317092895508
0.087890625,30.0,3.5952601432800293
0.9287109375,317.0,3.6105334758758545
0.09375,32.0,3.630572557449341
0.978515625,334.0,3.646390438079834
0.099609375,34.0,3.663958787918091
1.0283203125,351.0,3.6792144775390625
0.10546875,36.0,3.695892572402954
1.107421875,378.0,3.7109382152557373
0.1142578125,39.0,3.7303566932678223
1.177734375,402.0,3.7453463077545166
0.123046875,42.0,3.7638638019561768
1.27734375,436.0,3.778862476348877
0.123046875,42.0,3.7948663234710693
1.27734375,436.0,3.8098626136779785
0.1318359375,45.0,3.829864740371704
1.359375,464.0,3.8448774814605713
0.134765625,46.0,3.8634088039398193
1.3857421875,473.0,3.8784027099609375
0.134765625,46.0,3.895490884780884
1.39453125,476.0,3.910489320755005
0.1376953125,47.0,3.928489923477173
1.4208984375,485.0,3.9435219764709473
0.1376953125,47.0,3.9631330966949463
1.4267578125,487.0,3.9781386852264404
0.1376953125,47.0,3.9951107501983643
1.423828125,486.0,4.01011061668396
0.1376953125,47.0,4.02809739112854
1.4267578125,487.0,4.042960166931152
0.1376953125,47.0,4.062465190887451
1.4267578125,487.0,4.07746696472168
0.1376953125,47.0,4.095461130142212
1.423828125,486.0,4.110487699508667
0.1376953125,47.0,4.128474473953247
1.4296875,488.0,4.14304518699646
0.1376953125,47.0,4.162205934524536
1.4267578125,487.0,4.177219867706299
0.1376953125,47.0,4.195680141448975
1.423828125,486.0,4.210735559463501
0.1376953125,47.0,4.227479457855225
1.4296875,488.0,4.242895603179932
0.1376953125,47.0,4.263122081756592
1.4267578125,487.0,4.277478456497192
0.1376953125,47.0,4.295207500457764
1.423828125,486.0,4.310743093490601
0.1376953125,47.0,4.327520847320557
1.4267578125,487.0,4.342003345489502
0.1376953125,47.0,4.361495733261108
1.4267578125,487.0,4.377117395401001
0.1376953125,47.0,4.394793510437012
1.423828125,486.0,4.410626649856567
0.1376953125,47.0,4.426788806915283
1.4267578125,487.0,4.442002058029175
0.1376953125,47.0,4.461792230606079
1.4326171875,489.0,4.476221799850464
0.1376953125,47.0,4.4955244064331055
1.4267578125,487.0,4.509780168533325
0.1376953125,47.0,4.526754379272461
1.4326171875,489.0,4.540716171264648
0.1376953125,47.0,4.560478925704956
1.4296875,488.0,4.575989007949829
0.1376953125,47.0,4.592829465866089
1.423828125,486.0,4.607852220535278
0.1376953125,47.0,4.623788833618164
1.423828125,486.0,4.6394007205963135
0.1376953125,47.0,4.6545069217681885
1.423828125,486.0,4.669587135314941
0.1376953125,47.0,4.687739849090576
1.423828125,486.0,4.702979326248169
0.1376953125,47.0,4.719024658203125
1.423828125,486.0,4.7337987422943115
0.1376953125,47.0,4.750810146331787
1.423828125,486.0,4.765422105789185
0.1376953125,47.0,4.7825188636779785
1.423828125,486.0,4.798019170761108
0.1376953125,47.0,4.814563274383545
1.423828125,486.0,4.829563140869141
0.1376953125,47.0,4.844548940658569
1.423828125,486.0,4.860005855560303
0.1376953125,47.0,4.878161668777466
1.423828125,486.0,4.892815351486206
0.1376953125,47.0,4.909781217575073
1.423828125,486.0,4.924110651016235
0.1376953125,47.0,4.941274642944336
1.423828125,486.0,4.955841064453125
0.1376953125,47.0,4.972394227981567
1.423828125,486.0,4.987387657165527
0.1376953125,47.0,5.004786252975464
1.423828125,486.0,5.01950478553772
0.1376953125,47.0,5.035950422286987
1.423828125,486.0,5.05115008354187
0.1376953125,47.0,5.067761659622192
1.423828125,486.0,5.08281683921814
0.1376953125,47.0,5.0998618602752686
1.423828125,486.0,5.1149444580078125
0.1376953125,47.0,5.13520073890686
1.4296875,488.0,5.150187015533447
0.1376953125,47.0,5.168706178665161
1.4267578125,487.0,5.183711767196655
0.1376953125,47.0,5.2047059535980225
1.4267578125,487.0,5.2197065353393555
0.1376953125,47.0,5.238806247711182
1.4267578125,487.0,5.254288673400879
0.1376953125,47.0,5.274441480636597
1.4267578125,487.0,5.288854122161865
0.1376953125,47.0,5.304341077804565
1.4326171875,489.0,5.320051193237305
0.1376953125,47.0,5.338819742202759
1.4267578125,487.0,5.35394024848938
0.1376953125,47.0,5.373618841171265
1.4296875,488.0,5.388656854629517
0.1376953125,47.0,5.404146194458008
1.4326171875,489.0,5.419777870178223
0.1376953125,47.0,5.438411474227905
1.4267578125,487.0,5.452954053878784
0.1376953125,47.0,5.47300910949707
1.4296875,488.0,5.488788366317749
0.1376953125,47.0,5.50487208366394
1.435546875,490.0,5.519871234893799
0.1376953125,47.0,5.537662982940674
1.4267578125,487.0,5.55224347114563
0.1376953125,47.0,5.573042631149292
1.4208984375,485.0,5.589075565338135
0.134765625,46.0,5.604166030883789
1.400390625,478.0,5.619133949279785
0.134765625,46.0,5.634880304336548
1.39453125,476.0,5.6495325565338135
0.12890625,44.0,5.666997671127319
1.34765625,460.0,5.682071208953857
0.123046875,42.0,5.699167251586914
1.265625,432.0,5.7142791748046875
0.111328125,38.0,5.730616807937622
1.166015625,398.0,5.745655536651611
0.1025390625,35.0,5.762155055999756
1.078125,368.0,5.7773261070251465
0.099609375,34.0,5.794334411621094
1.0283203125,351.0,5.80976128578186
0.09375,32.0,5.82548713684082
0.97265625,332.0,5.841071844100952
0.0849609375,29.0,5.857674837112427
0.873046875,298.0,5.8727381229400635
0.0791015625,27.0,5.889240264892578
0.8115234375,277.0,5.904245853424072
0.0673828125,23.0,5.920593738555908
0.71484375,244.0,5.936196565628052
0.0673828125,23.0,5.9522106647491455
0.69140625,236.0,5.96738862991333
0.05859375,20.0,5.983850002288818
0.626953125,214.0,5.998834133148193
0.052734375,18.0,6.016124963760376
0.5419921875,185.0,6.031218767166138
0.041015625,14.0,6.047718048095703
0.4423828125,151.0,6.062138319015503
0.0380859375,13.0,6.079512596130371
0.392578125,134.0,6.0946433544158936
0.0322265625,11.0,6.112512588500977
0.3515625,120.0,6.12843656539917
0.0263671875,9.0,6.143673658370972
0.28125,96.0,6.159532070159912
0.0146484375,5.0,6.182796478271484
0.169921875,58.0,6.198440790176392
0.01171875,4.0,6.21346378326416
0.123046875,42.0,6.228682041168213
0.0,0.0,6.252737283706665
0.052734375,18.0,6.268296718597412
0.0,0.0,6.283252716064453
0.0,0.0,6.298254489898682
0.0,0.0,6.3132548332214355
0.0,0.0,6.328254699707031
0.0,0.0,6.343255043029785
0.0,0.0,6.358266353607178
0.0,0.0,6.373405456542969
0.0,0.0,6.388917446136475
0.0,0.0,6.403921842575073
0.0,0.0,6.4189231395721436
0.0,0.0,6.433921575546265
0.0,0.0,6.448932886123657
0.0,0.0,6.464457988739014
0.0,0.0,6.479678153991699
0.0,0.0,6.494724273681641
0.0,0.0,6.509840726852417
0.0,0.0,6.524850368499756
0.0,0.0,6.539361238479614
0.0,0.0,6.555295944213867
0.0,0.0,6.569817781448364
0.0,0.0,6.585534572601318
0.0,0.0,6.600263833999634
0.0,0.0,6.615824937820435
0.0,0.0,6.629782199859619
0.0,0.0,6.645915269851685
0.0,0.0,6.660313606262207
0.0,0.0,6.6761314868927
0.0,0.0,6.690828561782837
0.0,0.0,6.706169843673706
0.0556640625,19.0,6.7209038734436035
0.01171875,4.0,6.737323522567749
0.12890625,44.0,6.752344846725464
0.017578125,6.0,6.767866849899292
0.1875,64.0,6.782889127731323
0.0263671875,9.0,6.799145460128784
0.287109375,98.0,6.814187049865723
0.0380859375,13.0,6.829967021942139
0.392578125,134.0,6.845213890075684
0.0439453125,15.0,6.8608198165893555
0.4658203125,159.0,6.875856637954712
0.0556640625,19.0,6.892147779464722
0.5712890625,195.0,6.907235145568848
0.05859375,20.0,6.923152446746826
0.626953125,214.0,6.9381890296936035
0.064453125,22.0,6.954240322113037
0.673828125,230.0,6.969327211380005
0.0673828125,23.0,6.984414339065552
0.703125,240.0,7.00029993057251
0.0703125,24.0,7.015838623046875
0.744140625,254.0,7.031216859817505
0.0791015625,27.0,7.0472187995910645
0.8349609375,285.0,7.062041282653809
0.08203125,28.0,7.078156471252441
0.861328125,294.0,7.093140363693237
0.0849609375,29.0,7.1085498332977295
0.884765625,302.0,7.124505281448364
0.0908203125,31.0,7.144719362258911
0.943359375,322.0,7.159233093261719
0.0966796875,33.0,7.17671012878418
1.013671875,346.0,7.191871643066406
0.1025390625,35.0,7.209950685501099
1.0693359375,365.0,7.225053071975708
0.10546875,36.0,7.243874549865723
1.0986328125,375.0,7.257885694503784
0.111328125,38.0,7.2760138511657715
1.1484375,392.0,7.291042804718018
0.1142578125,39.0,7.30953311920166
1.171875,400.0,7.323599338531494
0.111328125,38.0,7.343120574951172
1.166015625,398.0,7.357954263687134
0.1142578125,39.0,7.375253915786743
1.171875,400.0,7.390340328216553
0.1142578125,39.0,7.408360242843628
1.171875,400.0,7.423341274261475
0.111328125,38.0,7.443376779556274
1.166015625,398.0,7.457856178283691
0.1142578125,39.0,7.474559783935547
1.171875,400.0,7.489535331726074
0.1142578125,39.0,7.508503437042236
1.171875,400.0,7.522840976715088
0.111328125,38.0,7.542989492416382
1.166015625,398.0,7.557973384857178
0.1142578125,39.0,7.573918342590332
1.1748046875,401.0,7.589368104934692
0.1142578125,39.0,7.605196952819824
1.1689453125,399.0,7.620290279388428
0.1142578125,39.0,7.63602876663208
1.1689453125,399.0,7.651103973388672
0.111328125,38.0,7.667226314544678
1.166015625,398.0,7.682945489883423
0.1142578125,39.0,7.698976039886475
1.1982421875,409.0,7.713942766189575
0.123046875,42.0,7.730128288269043
1.283203125,438.0,7.744253396987915
0.134765625,46.0,7.761040687561035
1.388671875,474.0,7.775949239730835
0.146484375,50.0,7.7923970222473145
1.51171875,516.0,7.807819366455078
0.158203125,54.0,7.822734117507935
1.623046875,554.0,7.838253974914551
0.169921875,58.0,7.853336334228516
1.740234375,594.0,7.8692545890808105
0.17578125,60.0,7.884613275527954
1.81640625,620.0,7.899609088897705
0.1875,64.0,7.916037559509277
1.93359375,660.0,7.931689262390137
0.1962890625,67.0,7.947170734405518
2.0361328125,695.0,7.961691617965698
0.2080078125,71.0,7.9776647090911865
2.14453125,732.0,7.992668628692627
0.216796875,74.0,8.00967812538147
2.23828125,764.0,8.024695873260498
0.2255859375,77.0,8.040378332138062
2.3232421875,793.0,8.055517673492432
0.2373046875,81.0,8.071764707565308
2.4404296875,833.0,8.086730003356934
0.2431640625,83.0,8.101776838302612
2.49609375,852.0,8.11769413948059
0.24609375,84.0,8.13298225402832
2.5458984375,869.0,8.148419857025146
0.2490234375,85.0,8.164406776428223
2.56640625,876.0,8.179772138595581
0.2490234375,85.0,8.195855379104614
2.5693359375,877.0,8.211369037628174
0.251953125,86.0,8.232822179794312
2.578125,880.0,8.248281002044678
0.2490234375,85.0,8.263724327087402
2.56640625,876.0,8.278742790222168
0.2490234375,85.0,8.295612335205078
2.56640625,876.0,8.310673236846924
0.251953125,86.0,8.332911968231201
2.578125,880.0,8.34752869606018
0.2490234375,85.0,8.363281488418579
2.56640625,876.0,8.378058195114136
0.2490234375,85.0,8.394887447357178
2.5693359375,877.0,8.409884691238403
0.251953125,86.0,8.433305740356445
2.578125,880.0,8.44798469543457
0.251953125,86.0,8.463979721069336
2.578125,880.0,8.479076385498047
0.251953125,86.0,8.503740549087524
2.578125,880.0,8.518493175506592
0.2548828125,87.0,8.534416198730469
2.61328125,892.0,8.549426794052124
0.2578125,88.0,8.572949647903442
2.642578125,902.0,8.587949275970459
0.2666015625,91.0,8.603949785232544
2.7568359375,941.0,8.618950128555298
0.2841796875,97.0,8.638948678970337
2.91796875,996.0,8.65417742729187
0.2900390625,99.0,8.672852993011475
2.9970703125,1023.0,8.688024997711182
0.2900390625,99.0,8.709063529968262
2.9970703125,1023.0,8.72414493560791
0.2900390625,99.0,8.742691040039062
2.9970703125,1023.0,8.757773876190186
0.2900390625,99.0,8.778923749923706
2.9970703125,1023.0,8.79388165473938
0.2900390625,99.0,8.813087224960327
2.9970703125,1023.0,8.82822871208191
0.2900390625,99.0,8.84883999824524
2.9970703125,1023.0,8.864052057266235
0.2900390625,99.0,8.883183240890503
2.9970703125,1023.0,8.897794961929321
0.2900390625,99.0,8.918854236602783
2.9970703125,1023.0,8.933956146240234
0.2900390625,99.0,8.95205545425415
2.9970703125,1023.0,8.967407941818237
0.2900390625,99.0,8.989408731460571
2.9970703125,1023.0,9.004340410232544
0.2900390625,99.0,9.02236008644104
2.9970703125,1023.0,9.037331819534302
0.2900390625,99.0,9.059662580490112
2.9970703125,1023.0,9.074748516082764
0.2900390625,99.0,9.09229588508606
2.9970703125,1023.0,9.108012437820435
0.2900390625,99.0,9.129057884216309
2.9970703125,1023.0,9.144018173217773
0.2900390625,99.0,9.16305661201477
2.9970703125,1023.0,9.178045749664307
0.2900390625,99.0,9.199174404144287
2.9970703125,1023.0,9.214800834655762
0.2900390625,99.0,9.232206106185913
2.9970703125,1023.0,9.248070240020752
0.2900390625,99.0,9.269934892654419
2.9970703125,1023.0,9.28514575958252
0.2900390625,99.0,9.30216646194458
2.9970703125,1023.0,9.317432641983032
0.2900390625,99.0,9.339544534683228
2.9970703125,1023.0,9.354760885238647
0.2900390625,99.0,9.372685670852661
2.9970703125,1023.0,9.387778997421265
0.2900390625,99.0,9.409947872161865
2.9970703125,1023.0,9.42490291595459
0.2900390625,99.0,9.443339347839355
2.9970703125,1023.0,9.457050323486328
0.2900390625,99.0,9.480122089385986
2.98828125,1020.0,9.495124101638794
0.28125,96.0,9.51266074180603
2.89453125,988.0,9.52765965461731
0.2666015625,91.0,9.54407787322998
2.7392578125,935.0,9.559887170791626
0.2548828125,87.0,9.582679033279419
2.63671875,900.0,9.597805261611938
0.24609375,84.0,9.61398434638977
2.51953125,860.0,9.629278182983398
0.2373046875,81.0,9.645508527755737
2.4375,832.0,9.660402059555054
0.2255859375,77.0,9.676586627960205
2.3173828125,791.0,9.691545009613037
0.22265625,76.0,9.707544565200806
2.296875,784.0,9.722544193267822
0.216796875,74.0,9.738544702529907
2.2412109375,765.0,9.753557205200195
0.2138671875,73.0,9.770076990127563
2.21484375,756.0,9.785077571868896
0.2080078125,71.0,9.801077842712402
2.14453125,732.0,9.816078424453735
0.2021484375,69.0,9.832079887390137
2.080078125,710.0,9.847078561782837
0.193359375,66.0,9.862616777420044
2.0009765625,683.0,9.877647399902344
0.1904296875,65.0,9.894172668457031
1.96875,672.0,9.909169673919678
0.1875,64.0,9.925191402435303
1.93359375,660.0,9.94017481803894
0.1875,64.0,9.95718765258789
1.921875,656.0,9.971712350845337
0.181640625,62.0,9.987719774246216
1.88671875,644.0,10.003425598144531
